date,gold,commodity,k10bond,kospi
2002-02-15,-0.0043,0.0009,,-0.0158
2002-02-18,,,,0.0087
2002-02-19,-0.0174,-0.0105,0.000269158,-0.0102
2002-02-20,-0.0031,-0.0147,,-0.0069
2002-02-21,0.0031,0.0134,0.000267236,0.0138
2002-02-22,0,0.0008,,0.0056
2002-02-25,-0.0017,-0.0207,,-0.0007
2002-02-26,0.0181,0.0213,,0.0122
2002-02-27,-0.0057,0.0046,,0.0262
2002-02-28,0.0014,0.009,,-0.0026
2002-03-01,0.0044,0.0214,,
2002-03-04,-0.0044,0.0042,0.000264161,0.0173
2002-03-05,-0.0091,0.0178,,0.0093
2002-03-06,-0.0017,0.0038,,0.0013
2002-03-07,-0.0116,0.0243,,-0.0162
2002-03-08,0,0.0044,0.000271465,-0.005
2002-03-11,0.0034,0.0208,0.000272234,0.0021
2002-03-12,0.0086,-0.0024,0.000271465,0.023
2002-03-13,0,-0.0016,0.000273002,0.0037
2002-03-14,-0.0089,0.0085,,0.0091
2002-03-15,-0.0038,0.0029,,0.0041
2002-03-18,0.0076,0.0172,,0.0109
2002-03-19,0.0024,-0.0032,,0.0233
2002-03-20,-0.0024,-0.0092,0.000282997,-0.0028
2002-03-21,0.0024,0.018,0.000281844,-0.0021
2002-03-22,0.0154,-0.0103,,0.0117
2002-03-25,0.0003,-0.006,0.000281075,-0.0185
2002-03-26,-0.0027,0.0073,0.000281844,0.0018
2002-03-27,,0.0099,,0.0243
2002-03-28,0.0202,0.0048,,-0.0108
2002-03-29,,,,0.0033
2002-04-01,0.002,0.0168,,-0.0221
2002-04-02,0.0089,0.0268,0.000282228,0.0337
2002-04-03,-0.0108,-0.0127,,0.0146
2002-04-04,-0.005,-0.0228,,-0.0006
2002-04-05,-0.0033,-0.015,,
2002-04-08,0.0013,0.0098,,-0.0189
2002-04-09,-0.0057,-0.0158,0.000282228,-0.0133
2002-04-10,0.0097,0.0015,0.000281844,-0.0367
2002-04-11,0.0017,-0.0276,,0.008
2002-04-12,-0.0003,-0.0347,,0.0149
2002-04-15,-0.007,0.0339,,0.0212
2002-04-16,-0.004,0.0058,,0.0078
2002-04-17,0.011,0.0262,0.000279922,0.0324
2002-04-18,0.0079,0.0031,0.00028069,0.0076
2002-04-19,-0.0072,0.0024,,-0.0146
2002-04-22,0.0023,0.0005,,-0.0033
2002-04-23,0.0033,0.0034,0.000279922,0.0052
2002-04-24,0.001,-0.0116,0.000279537,-0.0108
2002-04-25,0.0125,0.0029,0.000278384,-0.0471
2002-04-26,0.0114,0.009,,-0.0034
2002-04-29,-0.0013,0.0127,,-0.0358
2002-04-30,-0.0074,0.0031,0.000277231,0.0046
2002-05-01,0.0006,-0.0139,,
2002-05-02,-0.0026,-0.0146,,0.0208
2002-05-03,0.0127,0.0081,,-0.0037
2002-05-06,-0.0032,-0.01,0.000273771,-0.0348
2002-05-07,0.0013,0.0086,,-0.0006
2002-05-08,-0.0109,0.0188,0.000274156,0.0222
2002-05-09,0.0042,-0.004,,-0.0071
2002-05-10,0.0048,0.01,,-0.0247
2002-05-13,-0.0013,0.0094,,0.0048
2002-05-14,-0.0106,0.0178,,0.0188
2002-05-15,0.0046,-0.0264,0.000272234,0.0302
2002-05-16,0.0036,-0.0044,,-0.0053
2002-05-17,0.0026,-0.001,0.000271849,0.0198
2002-05-20,0.0164,-0.0013,,-0.0106
2002-05-21,0.0003,-0.0208,,-0.0326
2002-05-22,0.007,0.0011,,0.0304
2002-05-23,0.0142,-0.0029,0.000269927,-0.0203
2002-05-24,-0.0065,-0.0074,0.00027108,0.0107
2002-05-27,,,,-0.0164
2002-05-28,0.0109,-0.0131,,0.0098
2002-05-29,0.0046,0.0143,,-0.016
2002-05-30,0.0003,-0.0315,,-0.0234
2002-05-31,0.0031,0.0153,,-0.0236
2002-06-03,0.0006,-0.0016,,0.0107
2002-06-04,0.0034,0.0051,,0.0017
2002-06-05,-0.0201,-0.0078,,0.004
2002-06-06,0.0115,-0.0031,,
2002-06-07,-0.0009,-0.0023,,-0.0178
2002-06-10,-0.0182,-0.0098,,0.0211
2002-06-11,0.0031,-0.0027,,0.0042
2002-06-12,0.0019,0.0125,,0.0095
2002-06-13,-0.0081,0.0309,,
2002-06-14,0.0044,0.0072,,-0.0013
2002-06-17,-0.0053,0.0044,,-0.0156
2002-06-18,0.0057,-0.0136,,0.0003
2002-06-19,0.0019,-0.0021,0.000261086,-0.0408
2002-06-20,0.0106,0.0048,0.000255704,0.0006
2002-06-21,0.0043,-0.0058,0.000261086,0.0022
2002-06-24,-0.0009,0.0221,,-0.0136
2002-06-25,-0.0126,-0.0012,,-0.0156
2002-06-26,0.0009,0.0016,0.000251475,-0.0715
2002-06-27,-0.0041,0.0041,0.000246093,0.0122
2002-06-28,-0.0179,0.0009,,0.0455
2002-07-01,0.0016,0.0051,,
2002-07-02,-0.0038,-0.0012,,0.0047
2002-07-03,-0.0061,-0.0013,,0.0096
2002-07-04,,,,0.0204
2002-07-05,,0.0025,,0.0248
2002-07-08,0.0039,-0.0237,,-0.0057
2002-07-09,0.0128,0.005,,0.0238
2002-07-10,-0.0044,0.0133,0.000253782,-0.0091
2002-07-11,0.0079,0.0009,0.000252244,-0.0375
2002-07-12,-0.005,0.0085,0.000254935,0.0367
2002-07-15,0.0127,-0.0059,,-0.0119
2002-07-16,-0.0075,0.0184,,-0.0154
2002-07-17,0.0006,0.0014,,
2002-07-18,-0.0013,-0.0018,0.000255319,0.0031
2002-07-19,0.0218,0.0018,0.000253782,-0.0248
2002-07-20,,,0.000253782,
2002-07-22,-0.0009,-0.0183,,-0.0447
2002-07-23,-0.0337,-0.0156,,0.0314
2002-07-24,-0.0038,0.0145,,-0.0297
2002-07-25,-0.0055,-0.0057,,0.0029
2002-07-26,-0.0207,-0.0061,,-0.0355
2002-07-29,-0.003,-0.0051,0.000243402,0.0036
2002-07-30,0.004,0.0188,,0.0339
2002-07-31,-0.0016,-0.0009,,-0.0084
2002-08-01,0.0026,-0.0153,,-0.0142
2002-08-02,0.0099,0.0068,,-0.0101
2002-08-05,0.0026,-0.0123,,-0.0356
2002-08-06,-0.0075,0.0138,,-0.0029
2002-08-07,0.0288,-0.0131,,0.0083
2002-08-08,-0.0124,0.0035,,0.0075
2002-08-09,0.0122,0.0069,,0.0116
2002-08-12,-0.0003,0.0231,,0.0042
2002-08-13,0.0003,0.0043,,0.019
2002-08-14,-0.0076,0.0041,,0.0037
2002-08-15,0.008,0.0235,,
2002-08-16,-0.0019,0.0007,,0.0099
2002-08-19,-0.0245,0.005,,-0.001
2002-08-20,0.0088,-0.0066,0.000236867,0.0266
2002-08-21,-0.0036,0.0113,0.000236867,0.0114
2002-08-22,-0.0033,0.0014,,0.0008
2002-08-23,0.0003,-0.0039,,-0.007
2002-08-26,0.0088,0.0133,,-0.0077
2002-08-27,0.0094,-0.006,,-0.0145
2002-08-28,-0.0093,-0.0112,,-0.0002
2002-08-29,0.0113,0.0043,,0.0012
2002-08-30,-0.0016,0.0042,,0.0158
2002-09-02,,,,0.0212
2002-09-03,0.0032,-0.0257,,-0.0151
2002-09-04,0.0048,0.0173,,-0.0237
2002-09-05,0.0105,0.0207,0.00023456,-0.0029
2002-09-06,0.0053,0.015,,-0.017
2002-09-09,0.0044,0.0129,,-0.0153
2002-09-10,-0.0106,0.0042,0.00023456,0.0221
2002-09-11,-0.0041,0.0016,,0.016
2002-09-12,0.0073,-0.0154,,0.02
2002-09-13,-0.0072,0.0187,,-0.0285
2002-09-16,0.0016,-0.001,,-0.0192
2002-09-17,-0.0003,-0.0076,0.000239558,0.0318
2002-09-18,0.0114,0.0113,0.000236483,-0.0315
2002-09-19,0.0062,-0.0024,,0.0004
2002-09-20,-0.0022,-0.0016,,
2002-09-23,0.0034,0.0136,0.000236098,-0.0351
2002-09-24,0.009,-0.0018,,-0.0105
2002-09-25,-0.0114,-0.0066,0.000234945,-0.0213
2002-09-26,-0.0059,0.001,0.000236098,0.0068
2002-09-27,-0.0019,0.0047,0.000236098,0.002
2002-09-30,0.0131,-0.0018,0.000234176,-0.0261
2002-10-01,-0.0093,0.007,0.000233791,0.0088
2002-10-02,0.0019,-0.0031,0.00023456,-0.0062
2002-10-03,-0.0012,-0.0248,,
2002-10-04,0.0031,-0.0036,0.000232638,0.0044
2002-10-07,-0.0006,0.0031,,-0.0361
2002-10-08,-0.0115,0.0042,,0.0119
2002-10-09,0.0044,-0.0011,,-0.0235
2002-10-10,-0.0097,-0.0104,,-0.0579
2002-10-11,-0.0006,0.0139,0.000232638,0.0059
2002-10-14,0.0047,0.0144,,0.0455
2002-10-15,-0.0164,0.0033,,0.0249
2002-10-16,0.0045,-0.0028,0.000236098,0.0106
2002-10-17,-0.0076,0.0042,0.000236098,0.0132
2002-10-18,0.0035,-0.0026,,0.0405
2002-10-21,-0.0058,-0.026,,-0.027
2002-10-22,0.0068,-0.008,,-0.0205
2002-10-23,-0.0032,0.0043,0.000235329,0.0284
2002-10-24,-0.0042,0.0007,,-0.0037
2002-10-25,0.0087,-0.0207,,0.0014
2002-10-28,0.0057,0.0049,0.0002311,0.0339
2002-10-29,0.0079,-0.0102,,-0.0073
2002-10-30,-0.0038,0.0024,,-0.0225
2002-10-31,0.0047,0.0068,0.000229563,0.0014
2002-11-01,0.0025,-0.0014,,-0.0171
2002-11-04,-0.0016,-0.0093,,0.0386
2002-11-05,-0.0003,-0.0176,0.000229947,-0.0116
2002-11-06,-0.0022,-0.0096,0.000229947,0.0266
2002-11-07,0.0094,-0.0082,,-0.0019
2002-11-08,0.0025,0.0014,,-0.0094
2002-11-11,-0.0003,0.0012,,-0.0253
2002-11-12,0.0103,-0.0019,0.000221105,-0.0051
2002-11-13,-0.0179,-0.0149,0.000215338,-0.0009
2002-11-14,-0.0025,0.0037,0.000214954,-0.0026
2002-11-15,0.0088,0.0093,0.000215723,0.0319
2002-11-18,-0.0047,0.0276,,-0.0086
2002-11-19,-0.0019,-0.0016,0.000216107,0.0065
2002-11-20,-0.0038,0.0119,0.00021726,0.0157
2002-11-21,0,0.0064,0.000217645,0.0123
2002-11-22,0.0104,0.0087,,0.0036
2002-11-25,-0.009,-0.0126,0.000219183,0.0187
2002-11-26,,0.0004,0.000221874,-0.0051
2002-11-27,-0.0031,0.0095,0.000221874,0.0083
2002-11-28,,,0.000226103,0.0091
2002-11-29,,-0.0013,,0.0144
2002-12-02,0.0025,0.0119,0.000226103,0.0074
2002-12-03,0.0082,-0.0046,0.000224949,0.0088
2002-12-04,0.0062,-0.0113,,-0.03
2002-12-05,0.0081,0.0113,,0.0116
2002-12-06,0.0046,-0.0086,,-0.0065
2002-12-09,-0.0015,0.0036,,-0.0125
2002-12-10,-0.0071,0.0178,0.000224565,-0.0094
2002-12-11,0.004,-0.0027,,-0.0055
2002-12-12,0.0203,0.0195,0.000223027,0.024
2002-12-13,0.0054,0.015,,-0.0101
2002-12-16,0.0114,0.0298,,-0.0222
2002-12-17,0.0012,-0.0043,,0.0174
2002-12-18,0.0139,0.0097,0.000221489,0.0067
2002-12-19,0.0111,-0.0051,,
2002-12-20,-0.0156,0.0012,,0.0003
2002-12-23,0.0135,0.0252,0.000220336,-0.0255
2002-12-24,0.0049,0.0047,,-0.0196
2002-12-26,0.0055,-0.0005,,-0.0087
2002-12-27,0.0014,0.003,,-0.0223
2002-12-30,-0.0166,-0.0288,,-0.0447
2002-12-31,0.0122,-0.0067,,
2003-01-02,-0.0043,0.0242,,0.0121
2003-01-03,0.0147,0.025,0.000214954,0.0408
2003-01-06,0.0014,-0.0249,,0.0085
2003-01-07,-0.0125,-0.0142,0.000216107,-0.0218
2003-01-08,0.019,-0.0067,,-0.0007
2003-01-09,-0.0017,0.0252,0.000211494,-0.0327
2003-01-10,0.0034,-0.0154,0.000211878,-0.0032
2003-01-13,0.0006,0.0087,,0.0314
2003-01-14,-0.0076,0.0001,,0.0031
2003-01-15,-0.0037,0.0157,,-0.0027
2003-01-16,0.02,0.0103,,0.0006
2003-01-17,-0.0031,-0.0003,,-0.0189
2003-01-20,,,,-0.0031
2003-01-21,0.002,0.0011,,-0.0026
2003-01-22,0.0067,0.0014,,-0.0164
2003-01-23,0.0133,-0.0109,,0.0043
2003-01-24,0.0102,0.0186,0.000207649,-0.0252
2003-01-27,0.0033,-0.018,,-0.0268
2003-01-28,0.0016,0.0105,0.000199576,0.0126
2003-01-29,-0.01,0.0248,,-0.0287
2003-01-30,0.0063,0.0049,,0.0146
2003-01-31,-0.0008,-0.0027,,
2003-02-03,0.0068,-0.0079,,0.0144
2003-02-04,0.0221,0.0159,,0.0056
2003-02-05,-0.0069,0.0073,0.000196115,-0.0051
2003-02-06,-0.0167,0.0086,,-0.0186
2003-02-07,-0.0005,0.0207,,-0.0204
2003-02-10,-0.0168,-0.0178,,-0.0004
2003-02-11,-0.0033,0.0104,,-0.0022
2003-02-12,-0.0273,-0.0126,,0.0127
2003-02-13,0.0136,0.0023,,-0.0131
2003-02-14,-0.0154,0.004,,-0.0007
2003-02-17,,,,0.0463
2003-02-18,-0.0219,-0.0005,,0.0026
2003-02-19,0.0166,0.008,,-0.0043
2003-02-20,0.0091,-0.0126,,0.0078
2003-02-21,-0.0037,0.0222,,-0.0032
2003-02-24,0.0128,0.0415,,0.021
2003-02-25,-0.0112,-0.0309,,-0.039
2003-02-26,0.0048,0.0353,,-0.0034
2003-02-27,-0.0223,-0.0054,,-0.0132
2003-02-28,0.0118,0.009,,-0.0121
2003-03-03,-0.0029,-0.0268,,0.0254
2003-03-04,0.0115,0.01,,-0.0228
2003-03-05,-0.0003,-0.0053,,-0.0283
2003-03-06,0.0105,0.0029,,-0.0088
2003-03-07,-0.0168,0.0111,,-0.0168
2003-03-10,0.0111,-0.0209,,-0.0033
2003-03-11,-0.0118,-0.0258,0.000192271,-0.0215
2003-03-12,-0.0114,0.0036,0.000198038,-0.0014
2003-03-13,-0.0306,-0.0396,,-0.0001
2003-03-14,0.0018,-0.0223,,0.011
2003-03-17,0.0018,-0.017,,-0.0417
2003-03-18,0.0015,-0.0427,,0.0428
2003-03-19,-0.0044,-0.0111,0.000192271,0.0083
2003-03-20,-0.0095,-0.0221,,0.0492
2003-03-21,-0.0207,-0.0323,,0.0129
2003-03-24,0.0107,0.0306,,-0.0103
2003-03-25,-0.0033,-0.0187,,-0.0261
2003-03-26,0.0058,0.0092,0.000195346,-0.0003
2003-03-27,-0.0048,0.0329,0.000193424,-0.01
2003-03-28,0.0085,-0.0062,,0.0129
2003-03-31,0.0133,0.0143,0.000192655,-0.0371
2003-04-01,-0.0048,-0.0212,0.000192655,0.0053
2003-04-02,-0.0141,-0.0227,0.00019304,0.0081
2003-04-03,-0.0143,0.0024,,0.0043
2003-04-04,0.0012,-0.0056,,0.0234
2003-04-07,-0.0117,-0.0055,,0.05
2003-04-08,0.0022,-0.0029,0.000193809,0.0024
2003-04-09,0.0106,0.0181,,-0.0304
2003-04-10,0.0034,-0.0176,,0.0145
2003-04-11,0.0037,0.0058,,0.0091
2003-04-14,-0.0113,0.0015,0.000194193,0.0196
2003-04-15,0.0022,0.0145,,0.0178
2003-04-16,0.0028,-0.0007,0.000194193,0.027
2003-04-17,0.0043,0.0201,0.000193809,-0.0139
2003-04-18,,,,0.0197
2003-04-21,0.0193,0.006,0.000194578,-0.0063
2003-04-22,0.0027,-0.0158,,-0.0282
2003-04-23,-0.0087,-0.0254,0.00019304,-0.0087
2003-04-24,0.01,-0.003,0.000192271,-0.0163
2003-04-25,-0.0042,-0.0047,0.000190733,-0.0369
2003-04-28,0.0033,-0.0247,0.000190348,0.0042
2003-04-29,-0.0024,-0.005,,0.0498
2003-04-30,0.0162,0.0144,0.00018881,0.0033
2003-05-01,0.0088,0.0013,,
2003-05-02,-0.0032,-0.0092,0.000184966,-0.0032
2003-05-05,0.0038,0.0231,,
2003-05-06,0.0006,-0.0116,,0.0115
2003-05-07,-0.0018,0.0124,,0.0228
2003-05-08,0.019,0.0166,,
2003-05-09,0.0006,0.019,0.000186888,0.0017
2003-05-12,0.0086,-0.0004,0.000186504,0.0193
2003-05-13,-0.0046,0.0239,0.00018535,-0.0269
2003-05-14,0.0066,0.0121,,-0.0067
2003-05-15,0.0009,-0.0079,,0.0154
2003-05-16,0.006,0.0047,,-0.0138
2003-05-19,0.0268,-0.0138,,-0.0237
2003-05-20,0.0058,0.0021,,0.0096
2003-05-21,0.0156,0.0147,0.000176507,-0.0025
2003-05-22,-0.0105,-0.0079,,-0.0086
2003-05-23,0.0019,0.0047,0.000176892,0.0271
2003-05-26,,,0.000178045,0.01
2003-05-27,-0.0027,-0.0027,0.000176123,-0.0054
2003-05-28,-0.0071,-0.0138,0.000174585,0.0229
2003-05-29,0.012,0.0116,,0.0065
2003-05-30,-0.0138,0.0098,0.000174585,0.0016
2003-06-02,0.0041,0.023,,0.0241
2003-06-03,-0.0022,-0.0036,,-0.0181
2003-06-04,-0.0071,-0.0117,,0.0052
2003-06-05,0.0165,0.0158,0.00017074,0.0033
2003-06-06,-0.0133,0.0071,,
2003-06-09,-0.0052,-0.0032,0.000173047,0.0124
2003-06-10,-0.0265,0.0036,,-0.0009
2003-06-11,0.0094,0.0013,,0.0024
2003-06-12,-0.0062,-0.0289,,0.0102
2003-06-13,0.0093,-0.0216,0.000172662,0.0111
2003-06-16,0.0067,0.0033,0.000166895,-0.0112
2003-06-17,0.0117,0.003,0.000166895,0.0256
2003-06-18,-0.0165,-0.0115,0.000166895,0.0016
2003-06-19,0.0115,0.0026,0.000169202,0.0218
2003-06-20,-0.0138,0.0122,0.000166895,-0.0062
2003-06-23,-0.0093,-0.0062,,-0.0169
2003-06-24,-0.019,-0.0116,,-0.0157
2003-06-25,0.0087,0.0244,0.000173816,0.0151
2003-06-26,-0.0155,-0.0281,0.000175354,0.0026
2003-06-27,0.0038,0.0063,0.000178045,0.0023
2003-06-30,0.0023,0.0173,,-0.0109
2003-07-01,0.0156,0.0026,,0.0072
2003-07-02,-0.0003,-0.0047,0.000176123,0.0164
2003-07-03,-0.0009,0.0032,0.0001742,0.0015
2003-07-04,,,,0.0093
2003-07-07,-0.0083,-0.0011,0.0001742,0.0159
2003-07-08,-0.0115,0.0056,0.000179968,0.0058
2003-07-09,-0.0015,0.0143,0.000182659,-0.004
2003-07-10,0.002,-0.0068,0.000186504,-0.0071
2003-07-11,0.0015,0.0013,,0.0052
2003-07-14,0.0084,-0.0033,0.000189195,0.0227
2003-07-15,-0.0161,-0.0037,0.000192271,-0.0092
2003-07-16,0.0029,-0.0146,0.000198038,0.0042
2003-07-17,0.0032,0.0076,,
2003-07-18,0.0087,0.0074,0.000196884,-0.0239
2003-07-21,0.0107,-0.0017,,-0.0084
2003-07-22,-0.0009,-0.0301,0.000198038,0.0089
2003-07-23,0.0228,0.0066,0.0001965,-0.0057
2003-07-24,0.01,0.0071,,0.0103
2003-07-25,0.0014,0.0011,0.000197653,0.0031
2003-07-28,0.0058,0.0006,0.000198807,0.018
2003-07-29,-0.0085,0.0011,0.000200729,0.0063
2003-07-30,-0.0152,0.0068,0.000201113,-0.0113
2003-07-31,-0.0062,0.0013,0.000201882,-0.0009
2003-08-01,-0.0223,0.0371,0.000206111,0.0193
2003-08-04,0.009,-0.0131,,-0.012
2003-08-05,0.0011,0.0076,0.000206111,0.0046
2003-08-06,0.0034,-0.0043,0.000203036,-0.0193
2003-08-07,0.0048,0.0187,0.000201498,0.0027
2003-08-08,0.0108,-0.006,0.000201498,-0.008
2003-08-11,0.0152,-0.0017,,0.0006
2003-08-12,-0.0088,0.0037,0.000199191,-0.0047
2003-08-13,0.01,-0.0164,0.000199191,0.0168
2003-08-14,0.0108,-0.0022,0.000201882,0.0195
2003-08-15,-0.0077,-0.0012,,
2003-08-18,-0.0132,0.0028,,0.0043
2003-08-19,0.0089,-0.0037,0.000205342,0.0137
2003-08-20,0.0111,0.0126,0.000205342,-0.004
2003-08-21,-0.0137,0.0186,,0.0233
2003-08-22,0.0069,0.0022,0.000204574,0.0005
2003-08-25,-0.005,-0.0099,0.000204574,0.0027
2003-08-26,0.0125,0.003,0.000199191,-0.0049
2003-08-27,0.021,-0.0148,0.00019996,0.0079
2003-08-28,-0.008,0.0057,,-0.0081
2003-08-29,0.014,0.0021,0.000194193,0.0088
2003-09-01,,,0.000193424,0.0061
2003-09-02,-0.0067,-0.0424,0.000193809,0.0031
2003-09-03,0.0019,0.0043,,-0.0002
2003-09-04,-0.0027,-0.0044,0.000187657,-0.0028
2003-09-05,0.0126,-0.0024,0.000187657,-0.0034
2003-09-08,-0.0066,-0.0011,,-0.0017
2003-09-09,0.0176,0.0068,,0.0095
2003-09-10,-0.0045,0.0079,,
2003-09-11,-0.0008,-0.0125,,
2003-09-12,-0.0103,-0.0104,,
2003-09-15,-0.0035,-0.0033,0.000184966,-0.018
2003-09-16,-0.0027,-0.0141,0.000184966,0.0133
2003-09-17,0.0072,-0.0116,0.000184581,0.0039
2003-09-18,0.0011,-0.0044,0.00018189,-0.011
2003-09-19,0.0138,-0.0024,,-0.0131
2003-09-22,0.0141,0.0054,0.00017843,-0.0446
2003-09-23,-0.0034,-0.0006,0.000175354,0.0055
2003-09-24,0.0041,0.0259,,0.0082
2003-09-25,-0.0065,0.0005,0.000179199,-0.0154
2003-09-26,-0.0109,-0.0061,,-0.0226
2003-09-29,0.0042,0.0115,,-0.0019
2003-09-30,0.0078,0.014,,0.0021
2003-10-01,-0.0029,0.0028,,0.0097
2003-10-02,-0.0031,0.0089,,0.0155
2003-10-03,-0.0358,0.0101,,
2003-10-06,0.0089,0.0025,,0.011
2003-10-07,0.0121,0.0074,0.000177661,0.0055
2003-10-08,-0.0048,-0.0058,0.000177661,-0.006
2003-10-09,-0.0165,0.0333,0.000179968,0.0185
2003-10-10,0.0119,0.0231,,0.0295
2003-10-13,0.0043,0.0026,0.000183043,-0.0011
2003-10-14,0.0013,-0.0059,0.000184966,0.0125
2003-10-15,-0.0083,-0.001,,-0.003
2003-10-16,0.0003,-0.0065,,0.0167
2003-10-17,-0.0024,-0.0247,,-0.0119
2003-10-20,0.0059,-0.0098,0.000191502,0.0113
2003-10-21,0.0206,0.0013,0.000192271,0.0044
2003-10-22,0.0126,-0.0034,0.000191502,-0.0008
2003-10-23,-0.0047,0.0115,0.000191502,-0.0323
2003-10-24,0.0109,-0.003,0.000191502,-0.0079
2003-10-27,-0.0026,-0.0082,0.000196115,0.018
2003-10-28,-0.0121,-0.004,,0.0181
2003-10-29,0.0094,-0.0047,,0.0055
2003-10-30,-0.0065,-0.0154,0.000196115,0.0081
2003-10-31,0.0005,0.0157,,-0.0046
2003-11-03,-0.0195,-0.012,,0.0123
2003-11-04,0.0077,-0.0028,0.00019996,0.0052
2003-11-05,0.0071,0.0361,0.00019996,0.0119
2003-11-06,-0.0052,-0.0085,0.00019996,-0.0192
2003-11-07,0.0071,0.0142,,0.0177
2003-11-10,0.0086,0.0024,,-0.0093
2003-11-11,0.0039,0.0112,,-0.011
2003-11-12,0.0175,0.0024,0.000204574,0.0108
2003-11-13,-0.002,0.0103,0.000207649,0.0211
2003-11-14,0.0094,0.0145,,-0.004
2003-11-17,-0.0158,-0.019,,-0.019
2003-11-18,0.0156,0.0245,0.000209571,0.0082
2003-11-19,-0.0068,-0.0181,0.000209571,-0.0365
2003-11-20,-0.003,-0.0064,,-0.0029
2003-11-21,0.0058,-0.0025,0.000204574,0.0017
2003-11-24,-0.0114,-0.0322,0.000204574,-0.0222
2003-11-25,,0.0026,,0.0192
2003-11-26,0.0135,0.0111,,0.0189
2003-11-27,,,0.000204189,-0.0012
2003-11-28,,0.0048,,0.0185
2003-12-01,0.0149,0.0047,0.000209187,0.0141
2003-12-02,0.0025,0.0226,0.000211494,0.0005
2003-12-03,0.0005,0.0097,0.000213416,0.0007
2003-12-04,-0.0015,0.0121,,-0.004
2003-12-05,0.0077,-0.0141,0.000213416,-0.0195
2003-12-08,0.0005,0.0386,0.000207649,-0.0058
2003-12-09,0.0039,-0.0105,,0.0032
2003-12-10,-0.0049,-0.0012,,0.0093
2003-12-11,-0.0039,-0.0049,,-0.0044
2003-12-12,0.0119,0.0304,0.000207649,0.0189
2003-12-15,-0.0005,0,0.000211494,0.0199
2003-12-16,-0.0037,-0.0076,0.000208803,-0.0138
2003-12-17,0.0105,0.0136,0.000211494,-0.0132
2003-12-18,-0.0039,0.0086,0.000208803,0.0093
2003-12-19,-0.0029,-0.0126,,0.0046
2003-12-22,0.0034,-0.0343,0.000207265,-0.0082
2003-12-23,0.001,-0.0033,0.000206496,-0.0033
2003-12-24,0.0032,0.0112,0.00020688,-0.0116
2003-12-26,,0.0013,0.000204189,-0.0047
2003-12-29,0.0061,-0.0078,0.00020342,0.0046
2003-12-30,0.0051,0.0138,,0.0231
2003-12-31,-0.0029,-0.0093,,
2004-01-01,,,,
2004-01-02,,0.0043,,0.013
2004-01-05,0.0209,0.039,0.000205727,0.0035
2004-01-06,-0.0038,0.0014,,-0.0008
2004-01-07,-0.0021,-0.0065,,0.0044
2004-01-08,0.005,0.0115,0.000207649,-0.0035
2004-01-09,0.0057,0.0101,0.000207649,0.0256
2004-01-12,-0.0002,-0.001,0.000207265,0.0065
2004-01-13,-0.0061,-0.0181,,-0.0028
2004-01-14,-0.0047,-0.0031,,0.0014
2004-01-15,-0.0315,-0.0339,,-0.0047
2004-01-16,-0.0042,0.0285,,0.0027
2004-01-19,,,0.000211109,0.0104
2004-01-20,0.0148,0.0232,0.000211109,0.0053
2004-01-21,-0.0039,-0.005,,
2004-01-22,-0.0027,-0.0029,,
2004-01-23,-0.0051,-0.0001,,
2004-01-26,-0.0032,-0.017,0.000211109,0.0089
2004-01-27,0.0084,-0.0063,0.000210725,-0.0069
2004-01-28,0.011,-0.0092,0.00021034,-0.004
2004-01-29,-0.0386,-0.0156,0.000211109,-0.0071
2004-01-30,0.0093,0.0016,0.000211109,-0.0058
2004-02-02,-0.0087,0.0248,0.000211109,0.0075
2004-02-03,0.0013,-0.0103,0.00021034,-0.0176
2004-02-04,0.0045,-0.0162,0.000210725,-0.0052
2004-02-05,-0.0072,-0.0001,,0.0065
2004-02-06,0.0138,-0.0111,0.000209956,0.0111
2004-02-09,0.0079,0.0067,,0.0171
2004-02-10,-0.001,0.0147,,0.0023
2004-02-11,0.0094,0.0029,0.000208803,0.011
2004-02-12,0.0085,0.0056,,0.0018
2004-02-13,-0.0082,0.0117,0.00020688,0.0048
2004-02-16,,,0.000210725,-0.001
2004-02-17,0.0139,0.0086,0.000210725,0.004
2004-02-18,-0.0089,-0.0054,0.000208034,-0.0087
2004-02-19,-0.0061,0.0019,,0.0052
2004-02-20,-0.03,-0.0097,0.000207649,-0.0047
2004-02-23,0.0038,0.0037,0.000209187,0
2004-02-24,0.0138,0.0068,0.000208034,-0.0147
2004-02-25,-0.0215,0.0197,0.00020688,0.0026
2004-02-26,-0.0018,0.005,0.000208803,-0.0023
2004-02-27,0.0033,0.0107,0.000208803,0.0215
2004-03-01,0.0073,0.0155,,
2004-03-02,-0.0145,-0.0073,0.00020688,0.0179
2004-03-03,-0.0028,-0.0238,0.000208418,-0.0038
2004-03-04,0.0013,0.0129,,0.013
2004-03-05,0.0214,0.0074,0.000207265,-0.0023
2004-03-06,,,0.000207265,
2004-03-08,-0.0017,-0.0184,0.00020342,-0.0058
2004-03-09,0.009,-0.0058,0.00020342,-0.0095
2004-03-10,-0.0104,-0.0035,0.00020342,-0.0175
2004-03-11,0.0018,0.0194,0.000200729,-0.007
2004-03-12,-0.0135,-0.011,0.000200729,-0.0243
2004-03-13,,,0.000200729,
2004-03-15,0.0104,0.0254,0.000199576,0.0041
2004-03-16,0.0075,0.0017,0.000201882,-0.0025
2004-03-17,0.0112,0.0178,0.000201882,0.0262
